departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
63854.0;additional_2383;taxi162;9653;454752.89;5735769.62;9719;455916.3;5730269.91;796.0;65683.0;1033.0;9718.38;9025.11;-2.79;65054;65784.5
63857.0;12052000_12052000_28342;taxi80;1767;454205.24;5734648.25;10952;454540.45;5734256.29;229.0;64156.0;70.0;625.58;625.58;-2;65057;65162
63857.0;additional_1160;taxi35;3785;454346.17;5735828.23;1269;454860.93;5730173.17;370.0;65330.0;1103.0;12171.78;7317.17;-2.41;65057;65721.5
63866.0;additional_1309;taxi125;3630;455210.77;5734656.39;8476;452618.34;5734611;365.0;64868.0;637.0;5132.44;3913.24;-2;65066;65493.5
63867.0;12052000_12052000_25636;taxi73;9162;452676.17;5737226.78;2374;452670.41;5739260.03;143.0;64347.0;337.0;3166.08;2786.14;-2;65067;65412
63897.0;12052000_12052000_27623;taxi140;2374;452670.41;5739260.03;9162;452676.17;5737226.78;61.0;64210.0;252.0;3132.01;3132.01;-2;65097;65475
63993.0;additional_344;taxi35;10285;453934;5734656.34;2588;452572.57;5735161.75;498.0;64781.0;290.0;3134.23;3001.8;-2;65193;65512.5
63995.0;12052000_12052000_21794;taxi2;9690;456293.89;5732207.18;7404;454950.47;5734948.24;492.0;65011.0;524.0;5005.9;4188.54;-2;65195;65682.5
64003.0;12052000_12052000_21573;taxi73;9162;452676.17;5737226.78;8764;452322.53;5739210.54;7.0;64215.0;205.0;2585.56;2585.56;-2;65203;65510.5
64023.0;additional_1239;taxi128;3241;453135.68;5735189.52;6150;453153.45;5732405.07;908.0;65568.0;637.0;7411.97;3770.32;-2;65223;65628
64029.0;12052000_12052000_29402;taxi16;7004;454624.34;5730726.24;9052;453244.79;5729760.72;970.0;65247.0;248.0;3091.18;2624.79;-2;65229;65464.5
64061.0;additional_489;taxi86;5529;453233;5733884.13;5672;454084.11;5732676.56;218.0;65396.0;1117.0;9802.03;2791.68;-2;65261;65618
64066.0;additional_1265;taxi2;9755;454852.92;5734269.85;3987;455902.01;5731468.16;864.0;65700.0;770.0;7779.79;4030.65;-2;65266;65726.5
64068.0;12052000_12052000_28660;taxi67;1377;452449.97;5732919.22;5162;452576.82;5732838.95;171.0;64263.0;24.0;188.18;188.18;-2;65268;65304
64081.0;additional_56;taxi86;10531;453349.77;5734697.9;6836;456605.38;5731995.38;391.0;65890.0;1418.0;14885.26;6507.76;-2.28;65281;65999.5
64098.0;additional_1298;taxi144;10020;453606.93;5734329.84;6897;452196.17;5737077.16;303.0;65610.0;1209.0;11740.14;3844.26;-2;65298;65761.5
64122.0;additional_165;taxi144;7804;455318.36;5734387.99;6265;452396.94;5737271.82;619.0;65775.0;1034.0;10478;5339.62;-2;65322;65935.5
64126.0;additional_1801;taxi144;5603;454321.74;5734424.4;8590;457024.33;5734961.34;403.0;65064.0;535.0;4362.11;3362.83;-2;65326;65737
64133.0;additional_1247;taxi86;10635;454515.35;5735709.57;2319;453028.52;5733017.54;683.0;65122.0;306.0;4049.39;4049.39;-2;65333;65792
64143.0;additional_1374;taxi162;2913;454380.22;5734668.9;5877;453706.36;5730306.45;717.0;65956.0;1096.0;10380.93;5923.22;-2.13;65343;66006
64146.0;12052000_12052000_24355;taxi170;7404;454950.47;5734948.24;6930;457336.89;5736261.3;166.0;65943.0;1631.0;15127.14;3753.75;-2;65346;65923.5
64185.0;additional_340;taxi113;6779;454436.63;5734367.74;2894;453024.83;5730335.62;284.0;65902.0;1433.0;11842.4;5050.37;-2;65385;65920.5
64198.0;additional_423;taxi170;113;454251.81;5734518.24;9275;455850.65;5735829.97;470.0;65658.0;990.0;9341.16;2813.22;-2;65398;65690.5
64220.0;12052000_12052000_17602;taxi2;7404;454950.47;5734948.24;2985;456660;5732588.34;851.0;65405.0;334.0;4625.06;4625.06;-2;65420;65921
64225.0;12052000_12052000_23988;taxi13;6928;457536.57;5736011.52;7404;454950.47;5734948.24;61.0;64670.0;384.0;4291.14;4291.14;-2;65425;66001
64234.0;12052000_12052000_11971;taxi189;3222;453662.54;5732180.51;7831;451285.68;5734617.62;229.0;65885.0;1422.0;10267.6;5169.12;-2;65434;66071.5
64246.0;additional_2227;taxi69;3632;455283.31;5734451.2;8307;456319.05;5731922.13;627.0;65943.0;1070.0;10253.69;5015.49;-2;65446;66028
64250.0;12052000_12052000_2435;taxi15;9638;454542.72;5736771.82;10644;454431.31;5736495.8;61.0;64362.0;51.0;422.11;422.11;-2;65450;65526.5
64265.0;additional_227;taxi113;5603;454321.74;5734424.4;3074;453129.56;5731381.29;447.0;65451.0;739.0;6989.24;4115.53;-2;65465;65906
64287.0;12052000_12052000_26916;taxi67;5162;452576.82;5732838.95;2830;451425.47;5734005.35;36.0;64571.0;248.0;2232.39;2232.39;-2;65487;65859
64305.0;12052000_12052000_31050;taxi167;10745;455460.02;5739984.71;7073;453863.81;5734715.48;61.0;65318.0;952.0;9033.46;6585.81;-2.36;65505;66315
64310.0;12052000_12052000_17319;taxi25;7980;454622.63;5736963.5;4768;453546.6;5737484.4;142.0;64683.0;231.0;2150.52;2022.56;-2;65510;65831
64320.0;12052000_12052000_18045;taxi145;7632;454125.91;5732910.17;5676;454573.13;5737473.77;345.0;66303.0;1638.0;13404.98;6539.75;-2.29;65520;66241.5
64321.0;additional_414;taxi113;9962;453655.68;5733560.59;6218;453622.61;5731045.77;897.0;65711.0;493.0;5305.66;4832.52;-2;65521;66044.5
64322.0;additional_1844;taxi69;9759;454784.29;5734451.26;4830;456373.2;5733632.76;1084.0;65616.0;210.0;2834.39;2834.39;-2;65522;65837
64335.0;12052000_12052000_26048;taxi145;3248;453833.79;5734187.34;5858;453592.98;5734861.49;544.0;65108.0;229.0;1617.65;1136.25;-2;65535;65679
